application_id,age,age_group,gender,ethnicity,education,employment_type,marital_status,annual_income,monthly_income,loan_amount_requested,loan_purpose,credit_score,monthly_debt_payments,debt_to_income_ratio,employment_length_years,savings,num_credit_lines,num_delinquencies,home_ownership,risk_score,decision,interest_rate,decision_date,biased_risk_score,biased_decision,bias_present
LA004016,49,36-50,Female,White,Some College,Full-time,Married,47167,3930,86000,Debt Consolidation,727,1005,25.57,13,8292,10,0,Mortgage,75,Approved,8.74,2025-03-26T13:31:49.191523,65.28,Approved,True
LA004017,27,26-35,Male,White,Master,Full-time,Married,106419,8868,149000,Business,682,3527,39.77,5,44551,5,0,Mortgage,60,Approved,9.17,2025-10-16T13:31:49.191643,56.39,Denied,True
LA004018,27,26-35,Female,White,Bachelor,Contract,Single,58857,4904,43000,Other,687,1013,20.65,0,51510,1,1,Rent,55,Denied,,2025-09-12T13:31:49.191790,31.3,Denied,True
LA004019,21,18-25,Female,Black,High School,Part-time,Single,26860,2238,25000,Debt Consolidation,650,374,16.71,0,10638,6,0,Own,65,Denied,,2026-01-29T13:31:49.191921,43.77,Denied,True
LA004020,30,26-35,Female,Hispanic,Bachelor,Full-time,Divorced,64068,5339,145000,Home Improvement,624,2031,38.04,4,68135,1,0,Rent,55,Approved,10.44,2025-05-29T13:31:49.192042,38.49,Denied,True
LA004021,27,26-35,Female,Hispanic,Some College,Full-time,Widowed,44892,3741,14000,Other,730,951,25.42,8,68617,11,0,Mortgage,90,Approved,8.08,2025-04-20T13:31:49.192148,69.07,Approved,True
LA004022,78,65+,Female,White,High School,Self-employed,Married,68566,5713,67000,Home Improvement,798,1304,22.82,8,39027,12,0,Rent,90,Approved,7.22,2025-10-08T13:31:49.192246,82.0,Approved,True
LA004023,42,36-50,Male,Black,Some College,Full-time,Divorced,42412,3534,79000,Debt Consolidation,742,1387,39.24,22,40609,12,0,Mortgage,75,Approved,7.69,2025-07-19T13:31:49.192349,75.34,Approved,False
LA004024,35,26-35,Male,White,Bachelor,Full-time,Single,95183,7931,125000,Medical,668,2480,31.27,1,33563,8,0,Own,50,Denied,,2025-05-08T13:31:49.192436,42.72,Denied,True
LA004025,41,36-50,Male,White,Bachelor,Self-employed,Married,102305,8525,90000,Debt Consolidation,753,3096,36.31,13,13865,1,0,Rent,70,Approved,7.75,2025-09-20T13:31:49.192528,68.79,Approved,False
LA004026,29,26-35,Male,White,Bachelor,Full-time,Single,84350,7029,142000,Home Improvement,712,1038,14.77,0,124981,10,0,Own,85,Approved,8.62,2025-03-10T13:31:49.192620,79.17,Approved,True
LA004027,33,26-35,Male,White,Some College,Full-time,Single,46034,3836,16000,Other,638,670,17.47,5,57128,13,0,Mortgage,75,Approved,10.21,2025-06-10T13:31:49.192716,67.42,Approved,True
LA004028,31,26-35,Female,White,Some College,Full-time,Single,50817,4234,91000,Medical,746,1483,35.02,2,42033,8,0,Mortgage,70,Approved,8.32,2025-07-27T13:31:49.192813,49.19,Denied,True
LA004029,27,26-35,Female,Hispanic,Bachelor,Contract,Single,82345,6862,79000,Debt Consolidation,694,1003,14.62,4,123948,8,0,Mortgage,80,Approved,8.79,2025-08-15T13:31:49.192907,60.87,Approved,True
LA004030,36,36-50,Male,Asian,Bachelor,Self-employed,Married,88715,7392,112000,Business,802,1057,14.3,1,138679,7,0,Rent,90,Approved,7.21,2025-04-22T13:31:49.192996,91.95,Approved,False
LA004031,37,36-50,Male,Other,Master,Full-time,Single,122161,10180,40000,Home Improvement,679,2950,28.98,2,71452,8,0,Rent,70,Approved,9.33,2025-08-27T13:31:49.193088,69.66,Approved,False
LA004032,26,26-35,Female,White,Bachelor,Self-employed,Single,78472,6539,59000,Other,709,806,12.33,1,87859,12,0,Mortgage,85,Approved,8.75,2025-12-19T13:31:49.193177,68.24,Approved,True
LA004033,44,36-50,Male,Hispanic,Some College,Full-time,Widowed,60553,5046,128000,Medical,696,594,11.77,14,115517,14,0,Own,85,Approved,8.77,2025-06-08T13:31:49.193267,87.04,Approved,False
LA004034,26,26-35,Female,Hispanic,Some College,Contract,Married,35979,2998,43000,Home Improvement,602,687,22.91,6,37458,9,0,Rent,70,Approved,10.85,2025-05-01T13:31:49.193357,53.81,Denied,True
LA004035,26,26-35,Male,Black,Master,Full-time,Married,95199,7933,187000,Debt Consolidation,718,3464,43.66,0,44872,1,0,Own,50,Denied,,2026-01-27T13:31:49.193441,42.47,Denied,True
LA004036,32,26-35,Female,White,Bachelor,Contract,Married,71574,5964,51000,Business,765,1211,20.3,1,27080,5,0,Rent,75,Approved,7.65,2025-05-30T13:31:49.193535,60.59,Approved,True
LA004037,59,51-65,Male,White,Bachelor,Part-time,Married,52168,4347,24000,Home Improvement,729,1407,32.36,14,144429,1,0,Own,80,Approved,8.57,2025-06-19T13:31:49.193623,81.19,Approved,False
LA004038,58,51-65,Female,White,Bachelor,Part-time,Single,60719,5059,81000,Home Improvement,750,1976,39.05,9,114782,4,0,Own,85,Approved,7.84,2025-12-11T13:31:49.193714,76.67,Approved,True
LA004039,40,36-50,Female,Black,Master,Part-time,Single,53161,4430,107000,Medical,706,1495,33.75,12,110627,8,0,Mortgage,80,Approved,9.15,2025-05-02T13:31:49.193806,70.47,Approved,True
LA004040,67,65+,Male,White,High School,Part-time,Married,38217,3184,35000,Debt Consolidation,781,1416,44.46,0,95888,4,0,Mortgage,65,Denied,,2025-12-15T13:31:49.193887,65.29,Approved,False
LA004041,52,51-65,Male,Hispanic,Some College,Full-time,Single,68580,5715,59000,Home Improvement,693,2447,42.82,19,47469,5,0,Rent,55,Denied,,2025-03-27T13:31:49.193968,55.6,Denied,False
LA004042,34,26-35,Female,White,Bachelor,Self-employed,Single,104855,8737,175000,Debt Consolidation,709,3523,40.32,14,17202,9,0,Mortgage,55,Denied,,2025-06-21T13:31:49.194051,36.8,Denied,True
LA004043,71,65+,Male,Asian,Master,Self-employed,Married,148353,12362,90000,Medical,836,2855,23.09,3,597568,6,0,Rent,90,Approved,5.87,2025-07-17T13:31:49.194138,89.69,Approved,False
LA004044,43,36-50,Female,White,Master,Self-employed,Married,129425,10785,158000,Home Improvement,683,4554,42.22,18,299218,2,0,Rent,60,Denied,,2025-11-29T13:31:49.194216,50.03,Denied,True
LA004045,36,36-50,Male,White,Master,Self-employed,Single,132912,11076,88000,Debt Consolidation,725,2168,19.57,12,20105,6,2,Rent,60,Denied,,2025-07-29T13:31:49.194295,60.43,Approved,False
LA004046,55,51-65,Female,White,High School,Contract,Widowed,37763,3146,83000,Other,675,1030,32.73,10,99839,13,0,Rent,70,Approved,9.53,2025-10-30T13:31:49.194383,60.27,Approved,True
LA004047,50,36-50,Female,White,Master,Full-time,Married,142598,11883,78000,Other,702,1789,15.05,15,78899,10,1,Own,80,Approved,8.6,2026-01-28T13:31:49.194470,67.06,Approved,True
LA004048,50,36-50,Female,White,Bachelor,Part-time,Widowed,56719,4726,54000,Medical,728,569,12.04,17,130248,7,0,Own,95,Approved,8.59,2025-08-11T13:31:49.194556,84.44,Approved,True
LA004049,21,18-25,Male,White,High School,Part-time,Single,26117,2176,46000,Other,673,644,29.59,1,18101,13,0,Rent,65,Approved,9.99,2025-03-15T13:31:49.194644,54.26,Denied,True
LA004050,32,26-35,Male,White,PhD,Full-time,Married,113187,9432,37000,Medical,723,3289,34.87,4,126913,2,0,Rent,75,Approved,9.0,2025-05-03T13:31:49.194738,69.98,Approved,True
LA004051,35,26-35,Female,Asian,Bachelor,Full-time,Married,75603,6300,184000,Business,753,1597,25.35,7,17396,11,0,Mortgage,85,Approved,8.38,2025-09-26T13:31:49.194827,68.69,Approved,True
LA004052,73,65+,Female,White,High School,Contract,Single,38431,3202,71000,Business,850,713,22.26,1,104878,11,0,Mortgage,85,Approved,5.76,2025-12-02T13:31:49.194913,74.12,Approved,True
LA004053,34,26-35,Female,Black,Master,Full-time,Married,91743,7645,120000,Home Improvement,690,1431,18.72,3,12767,7,0,Own,65,Approved,9.2,2026-01-15T13:31:49.195002,49.03,Denied,True
LA004054,76,65+,Male,White,Bachelor,Self-employed,Married,124430,10369,181000,Debt Consolidation,792,1310,12.63,8,317545,10,0,Mortgage,100,Approved,7.0,2026-01-26T13:31:49.195085,100.0,Approved,False
LA004055,26,26-35,Female,Black,Master,Self-employed,Single,108672,9056,239000,Debt Consolidation,709,2571,28.39,6,41276,2,0,Rent,80,Approved,8.42,2025-11-07T13:31:49.195170,59.94,Denied,True
LA004056,63,51-65,Female,Hispanic,Master,Full-time,Married,129249,10770,279000,Debt Consolidation,755,4719,43.81,17,405346,6,0,Mortgage,75,Approved,7.53,2025-06-14T13:31:49.195258,66.43,Approved,True
LA004057,29,26-35,Female,Hispanic,Some College,Full-time,Single,52539,4378,56000,Home Improvement,694,859,19.62,0,76864,5,0,Mortgage,75,Approved,9.05,2025-12-27T13:31:49.195348,58.25,Denied,True
LA004058,35,26-35,Female,White,Bachelor,Full-time,Divorced,91850,7654,191000,Debt Consolidation,702,2839,37.09,9,110996,13,0,Mortgage,80,Approved,9.39,2025-03-11T13:31:49.195433,62.3,Approved,True
LA004059,77,65+,Female,Hispanic,Some College,Contract,Married,53476,4456,32000,Debt Consolidation,747,1803,40.46,4,141053,13,0,Mortgage,65,Approved,8.42,2025-04-24T13:31:49.195524,57.55,Denied,True
LA004060,71,65+,Male,Hispanic,Some College,Part-time,Married,38138,3178,46000,Medical,801,998,31.4,22,73149,1,0,Own,85,Approved,6.48,2025-06-20T13:31:49.195608,87.69,Approved,False
LA004061,61,51-65,Female,White,Bachelor,Self-employed,Married,94031,7835,129000,Debt Consolidation,698,843,10.76,4,31069,11,0,Mortgage,70,Approved,9.52,2026-02-01T13:31:49.195696,61.09,Approved,True
LA004062,28,26-35,Male,Black,Bachelor,Part-time,Married,43113,3592,27000,Business,673,1158,32.23,0,37530,11,0,Rent,55,Denied,,2025-10-15T13:31:49.195779,48.73,Denied,True
LA004063,51,51-65,Female,White,Bachelor,Full-time,Married,89380,7448,67000,Home Improvement,688,2711,36.4,1,185098,8,0,Own,60,Denied,,2025-11-02T13:31:49.195859,48.77,Denied,True
LA004064,40,36-50,Male,White,Bachelor,Self-employed,Married,106502,8875,156000,Debt Consolidation,832,1870,21.07,4,220455,12,0,Mortgage,90,Approved,6.86,2025-08-28T13:31:49.195946,91.83,Approved,False
LA004065,37,36-50,Female,Black,Master,Full-time,Divorced,89576,7464,62000,Home Improvement,763,2432,32.58,7,149907,10,0,Mortgage,85,Approved,8.19,2025-05-30T13:31:49.196030,77.16,Approved,True
LA004066,34,26-35,Male,White,Some College,Part-time,Single,35275,2939,13000,Other,603,846,28.78,4,47712,2,0,Rent,65,Approved,10.91,2025-09-17T13:31:49.196118,57.15,Denied,True
LA004067,29,26-35,Female,White,Master,Full-time,Married,83517,6959,63000,Business,643,854,12.27,7,5955,7,0,Mortgage,60,Denied,,2025-11-17T13:31:49.196197,39.23,Denied,True
LA004068,49,36-50,Female,Asian,High School,Full-time,Married,59425,4952,145000,Debt Consolidation,827,1034,20.88,24,48562,14,0,Own,90,Approved,6.17,2025-10-18T13:31:49.196284,82.31,Approved,True
LA004069,27,26-35,Male,White,Master,Full-time,Single,94846,7903,208000,Debt Consolidation,693,2855,36.12,4,28734,10,0,Own,55,Denied,,2025-02-27T13:31:49.196364,48.89,Denied,True
LA004070,76,65+,Female,White,High School,Contract,Married,40045,3337,92000,Home Improvement,789,1432,42.91,22,46499,13,0,Mortgage,75,Approved,6.93,2025-11-17T13:31:49.196451,63.44,Approved,True
LA004071,64,51-65,Female,White,High School,Full-time,Married,58003,4833,70000,Business,807,1304,26.98,24,52832,11,0,Rent,90,Approved,6.75,2025-07-21T13:31:49.196538,79.81,Approved,True
LA004072,50,36-50,Male,White,Some College,Full-time,Single,66376,5531,34000,Home Improvement,623,610,11.03,13,178912,1,0,Own,75,Denied,,2025-08-09T13:31:49.196617,78.91,Approved,False
LA004073,29,26-35,Female,Hispanic,Some College,Self-employed,Married,58331,4860,104000,Medical,690,814,16.75,3,34525,13,0,Mortgage,75,Approved,9.67,2025-06-06T13:31:49.196706,55.73,Denied,True
LA004074,47,36-50,Female,White,Some College,Full-time,Divorced,66366,5530,152000,Home Improvement,730,837,15.13,21,31339,8,0,Own,85,Approved,8.68,2025-10-04T13:31:49.196793,73.15,Approved,True
LA004075,46,36-50,Male,White,Bachelor,Part-time,Married,42448,3537,76000,Business,722,1097,31.01,5,19216,12,0,Rent,70,Approved,8.43,2025-08-16T13:31:49.196880,69.33,Approved,False
LA004076,19,18-25,Female,White,Some College,Part-time,Married,27131,2260,35000,Business,771,564,24.95,0,13022,4,0,Own,75,Approved,7.88,2025-07-17T13:31:49.196964,54.61,Denied,True
LA004077,43,36-50,Female,Hispanic,High School,Full-time,Divorced,56048,4670,43000,Debt Consolidation,720,882,18.88,11,10781,6,0,Mortgage,80,Approved,8.89,2025-08-17T13:31:49.197048,65.96,Approved,True
LA004078,43,36-50,Male,White,Master,Full-time,Married,137374,11447,131000,Debt Consolidation,833,1988,17.37,16,123468,9,0,Own,95,Approved,5.94,2025-02-17T13:31:49.197130,95.34,Approved,False
LA004079,32,26-35,Female,White,Some College,Self-employed,Divorced,70686,5890,155000,Home Improvement,705,713,12.1,2,79546,1,0,Mortgage,90,Approved,8.54,2025-10-23T13:31:49.197217,70.76,Approved,True
LA004080,46,36-50,Male,White,Bachelor,Full-time,Married,68554,5712,162000,Business,646,1433,25.08,16,146558,11,0,Mortgage,70,Approved,10.07,2025-05-29T13:31:49.197312,71.17,Approved,False
LA004081,25,18-25,Male,Hispanic,Some College,Self-employed,Married,52600,4383,70000,Debt Consolidation,612,1849,42.18,4,67723,6,0,Own,45,Denied,,2025-09-19T13:31:49.197394,32.63,Denied,True
LA004082,41,36-50,Female,White,Master,Full-time,Married,121386,10115,260000,Debt Consolidation,694,2676,26.45,4,260311,10,0,Mortgage,75,Approved,9.55,2025-11-01T13:31:49.197484,67.51,Approved,True
LA004083,50,36-50,Female,Other,Some College,Self-employed,Single,68861,5738,41000,Home Improvement,706,1318,22.97,8,125402,11,0,Own,90,Approved,8.76,2026-02-04T13:31:49.197569,81.58,Approved,True
LA004084,29,26-35,Female,White,Bachelor,Full-time,Married,78636,6553,101000,Other,727,1956,29.85,2,110561,8,0,Rent,85,Approved,8.52,2025-09-30T13:31:49.197658,66.77,Approved,True
LA004085,69,65+,Female,Black,High School,Self-employed,Married,63654,5304,153000,Debt Consolidation,850,808,15.23,3,116052,12,0,Mortgage,95,Approved,6.0,2025-06-04T13:31:49.197743,86.55,Approved,True
LA004086,55,51-65,Female,Black,Some College,Full-time,Married,53790,4482,63000,Home Improvement,642,1257,28.04,16,168783,13,0,Own,70,Approved,10.57,2026-01-31T13:31:49.197835,58.56,Denied,True
LA004087,35,26-35,Male,White,Master,Full-time,Divorced,82425,6868,117000,Debt Consolidation,606,944,13.74,4,161553,12,0,Rent,70,Approved,11.14,2025-04-22T13:31:49.197924,60.3,Approved,True
LA004088,32,26-35,Male,White,Bachelor,Full-time,Married,72716,6059,143000,Home Improvement,810,1085,17.91,2,85990,7,0,Rent,95,Approved,6.78,2025-11-03T13:31:49.198016,88.82,Approved,True
LA004089,31,26-35,Female,White,Bachelor,Part-time,Single,52701,4391,52000,Debt Consolidation,590,1142,26.0,10,14470,2,0,Mortgage,50,Denied,,2025-05-23T13:31:49.198098,31.6,Denied,True
LA004090,65,51-65,Female,White,Bachelor,Full-time,Married,91320,7610,29000,Business,807,2894,38.03,0,116522,4,2,Mortgage,55,Denied,,2025-04-09T13:31:49.198177,46.79,Denied,True
LA004091,33,26-35,Male,White,High School,Full-time,Married,41574,3464,71000,Business,655,793,22.89,11,70381,2,0,Mortgage,80,Approved,9.49,2025-05-04T13:31:49.198265,69.05,Approved,True
LA004092,35,26-35,Female,White,Master,Self-employed,Divorced,141835,11819,118000,Medical,726,2676,22.64,11,13031,3,0,Rent,75,Approved,8.46,2025-09-25T13:31:49.198351,53.9,Denied,True
LA004093,47,36-50,Female,Black,Some College,Full-time,Single,56638,4719,72000,Medical,713,1036,21.95,9,73174,2,0,Mortgage,90,Approved,8.84,2025-06-19T13:31:49.198435,79.65,Approved,True
LA004094,30,26-35,Female,White,Bachelor,Self-employed,Married,112814,9401,155000,Debt Consolidation,738,3774,40.14,6,79311,5,0,Mortgage,65,Approved,8.15,2025-05-18T13:31:49.198519,45.94,Denied,True
LA004095,64,51-65,Female,White,Some College,Part-time,Married,43781,3648,108000,Debt Consolidation,658,1491,40.87,11,88368,13,0,Rent,60,Approved,9.72,2025-03-12T13:31:49.198604,49.62,Denied,True
LA004096,29,26-35,Male,White,Bachelor,Part-time,Married,42605,3550,88000,Debt Consolidation,626,541,15.24,8,20769,12,0,Own,65,Approved,10.92,2025-08-28T13:31:49.198704,57.69,Denied,True
LA004097,65,51-65,Male,White,Some College,Full-time,Married,64114,5342,88000,Home Improvement,650,1217,22.78,13,15074,10,0,Own,70,Approved,10.05,2025-06-25T13:31:49.198797,72.02,Approved,False
LA004098,57,51-65,Male,Black,Bachelor,Full-time,Single,72761,6063,161000,Medical,766,1127,18.59,10,44990,10,0,Rent,95,Approved,7.79,2025-02-06T13:31:49.198880,93.55,Approved,False
LA004099,32,26-35,Female,White,Master,Full-time,Married,124575,10381,177000,Home Improvement,676,2618,25.22,6,16894,11,0,Own,65,Approved,9.14,2026-01-09T13:31:49.198967,48.56,Denied,True
LA004100,32,26-35,Female,Asian,High School,Contract,Single,37793,3149,50000,Business,668,352,11.18,0,59721,6,0,Own,75,Approved,9.84,2025-08-01T13:31:49.199055,55.11,Denied,True
LA004101,42,36-50,Female,White,Bachelor,Part-time,Single,52931,4410,20000,Business,799,1679,38.06,3,104721,4,0,Mortgage,80,Approved,6.96,2025-05-28T13:31:49.199142,66.1,Approved,True
LA004102,43,36-50,Male,White,Master,Self-employed,Married,110653,9221,231000,Home Improvement,700,2208,23.95,13,17762,12,0,Mortgage,75,Approved,8.73,2025-11-22T13:31:49.199228,74.39,Approved,False
LA004103,31,26-35,Female,Hispanic,High School,Full-time,Single,34723,2893,21000,Home Improvement,678,356,12.3,3,63911,2,0,Rent,80,Approved,9.25,2025-08-05T13:31:49.199322,64.72,Approved,True
LA004104,32,26-35,Male,Hispanic,Master,Full-time,Single,111924,9327,231000,Debt Consolidation,737,3173,34.02,6,207803,7,0,Mortgage,80,Approved,8.3,2025-05-15T13:31:49.199407,70.98,Approved,True
LA004105,33,26-35,Male,White,Bachelor,Self-employed,Single,89319,7443,196000,Home Improvement,753,1613,21.67,6,103561,4,0,Own,95,Approved,7.79,2025-09-01T13:31:49.199490,87.58,Approved,True
LA004106,50,36-50,Male,Hispanic,Some College,Contract,Divorced,47484,3957,22000,Medical,742,812,20.52,3,91288,14,0,Mortgage,85,Approved,8.4,2025-07-17T13:31:49.199575,84.23,Approved,False
LA004107,48,36-50,Female,Hispanic,Some College,Full-time,Single,50574,4214,74000,Other,750,436,10.35,4,84312,11,0,Own,95,Approved,7.88,2025-04-14T13:31:49.199659,86.78,Approved,True
LA004108,47,36-50,Female,Asian,Bachelor,Part-time,Divorced,57704,4808,47000,Other,751,612,12.73,16,135822,10,0,Mortgage,100,Approved,7.76,2026-01-22T13:31:49.199749,88.48,Approved,True
LA004109,57,51-65,Male,White,Bachelor,Full-time,Married,88386,7365,183000,Home Improvement,755,2196,29.81,3,34537,8,0,Rent,80,Approved,7.95,2025-06-06T13:31:49.199837,78.99,Approved,False
LA004110,73,65+,Male,White,High School,Part-time,Single,35159,2929,23000,Debt Consolidation,742,977,33.35,22,19942,12,0,Mortgage,75,Approved,8.48,2025-08-11T13:31:49.199921,75.23,Approved,False
LA004111,33,26-35,Female,White,Bachelor,Full-time,Married,92754,7729,74000,Business,731,1359,17.58,6,57528,4,1,Mortgage,80,Approved,8.71,2025-10-30T13:31:49.200008,61.15,Approved,True
LA004112,56,51-65,Male,White,Master,Full-time,Married,133224,11102,148000,Business,838,2309,20.8,4,387477,9,0,Own,90,Approved,6.4,2025-10-08T13:31:49.200092,86.41,Approved,False
LA004113,26,26-35,Female,White,High School,Full-time,Divorced,42583,3548,32000,Home Improvement,682,1187,33.45,3,42773,1,0,Mortgage,65,Approved,9.8,2025-04-17T13:31:49.200178,45.16,Denied,True
LA004114,35,26-35,Female,Black,Bachelor,Self-employed,Single,107436,8953,199000,Debt Consolidation,686,2874,32.1,6,133064,10,0,Rent,70,Approved,8.84,2025-04-27T13:31:49.200263,51.53,Denied,True
LA004115,28,26-35,Male,Asian,Some College,Full-time,Married,52256,4354,108000,Other,728,1322,30.36,1,52174,5,0,Mortgage,65,Approved,8.51,2025-02-12T13:31:49.200367,57.24,Denied,True
LA004116,49,36-50,Male,Asian,Bachelor,Self-employed,Married,86636,7219,203000,Medical,850,2663,36.89,0,163303,8,0,Mortgage,75,Approved,5.81,2025-02-20T13:31:49.200456,77.36,Approved,False
LA004117,28,26-35,Male,Black,Bachelor,Part-time,Married,37559,3129,39000,Home Improvement,593,1313,41.95,0,25037,11,0,Mortgage,25,Denied,,2025-04-08T13:31:49.200544,16.51,Denied,True
LA004118,33,26-35,Male,Hispanic,Bachelor,Full-time,Divorced,91556,7629,45000,Home Improvement,689,2516,32.98,9,113166,7,0,Rent,70,Approved,8.85,2025-08-03T13:31:49.200632,60.52,Approved,True
LA004119,18,18-25,Male,White,High School,Part-time,Married,17560,1463,36000,Debt Consolidation,636,283,19.34,0,7786,12,0,Own,55,Denied,,2025-10-22T13:31:49.200715,45.61,Denied,True
LA004120,61,51-65,Female,Hispanic,Bachelor,Self-employed,Married,121024,10085,167000,Other,701,2971,29.46,18,394746,12,1,Rent,80,Approved,8.48,2025-06-28T13:31:49.200811,68.76,Approved,True
LA004121,47,36-50,Female,White,Bachelor,Full-time,Married,105587,8798,129000,Debt Consolidation,783,3079,34.99,9,78629,5,1,Rent,70,Approved,7.67,2025-12-15T13:31:49.200898,61.41,Approved,True
LA004122,39,36-50,Male,White,Master,Contract,Single,117095,9757,100000,Other,725,3661,37.52,16,228275,1,0,Rent,80,Approved,8.17,2025-06-10T13:31:49.200987,78.37,Approved,False
